"name","description","is_fixed","rule","country","created_at"
"Tag der Schaumwaffel","Ein kulinarischer Ehrentag für die beliebten Schaumzucker-Waffel-Spezialitäten.","true","{""day"": 11, ""month"": 5}","INT","2026-01-14 22:13:21.505836+01"
"Internationaler Tag der Pflege","Gedenktag am Geburtstag von Florence Nightingale zur Würdigung des Pflegeberufs.","true","{""day"": 12, ""month"": 5}","INT","2026-01-14 22:13:21.505836+01"
"Eisheilige: Pankratius","Zweiter Tag der Eisheiligen; traditioneller Gedenktag zur Wetterbeobachtung im Gartenbau.","true","{""day"": 12, ""month"": 5}","DE/AT/CH","2026-01-14 22:13:21.505836+01"
"Tag der chronischen Erschöpfung (CFS/ME)","Aktionstag zur Aufklärung über das Chronische Fatigue-Syndrom und Fibromyalgie.","true","{""day"": 12, ""month"": 5}","INT","2026-01-14 22:13:21.505836+01"
"Limerick-Tag","Ein Tag zur Feier der humorvollen Gedichtform des Limericks.","true","{""day"": 12, ""month"": 5}","INT","2026-01-14 22:13:21.505836+01"
"Tag des Nuss-Fudge","Ein kulinarischer Ehrentag für die süße Konfekt-Spezialität mit Nüssen.","true","{""day"": 12, ""month"": 5}","US/INT","2026-01-14 22:13:21.505836+01"
"Eisheilige: Servatius","Dritter Gedenktag der Eisheiligen; wichtiger Orientierungspunkt für das Auspflanzen von Setzlingen.","true","{""day"": 13, ""month"": 5}","DE/AT/CH","2026-01-14 22:13:21.505836+01"
"Welttag des Cocktails","Gedenktag an die erste offizielle Definition des Cocktails im Jahr 1806.","true","{""day"": 13, ""month"": 5}","INT","2026-01-14 22:13:21.505836+01"
"Tag des Apfelkuchens","Kulinarischer Ehrentag für den Apple Pie und seine weltweiten Variationen.","true","{""day"": 13, ""month"": 5}","INT","2026-01-14 22:13:21.505836+01"
"Internationaler Tag des Hummus","Ein kulinarischer Aktionstag zur Feier der Kichererbsenpaste Hummus.","true","{""day"": 13, ""month"": 5}","INT","2026-01-14 22:13:21.505836+01"
"Tag der Kobolde","Ein Tag der irischen Mythologie, der den kleinen sagenumwobenen Wesen gewidmet ist.","true","{""day"": 13, ""month"": 5}","INT","2026-01-14 22:13:21.505836+01"
"Christi Himmelfahrt / Vatertag","Christliches Hochfest und in Deutschland traditionell der Vatertag.","false","{""offset"": 39, ""calculated_type"": ""easter_sunday""}","DE/INT","2026-01-14 22:13:21.505836+01"
"Eisheilige: Bonifatius","Vierter Tag der Eisheiligen; wichtiger Termin für die Vorhersage der letzten Nachtfröste.","true","{""day"": 14, ""month"": 5}","DE/AT/CH","2026-01-14 22:13:21.505836+01"
"Tag des Wanderns","Bundesweiter Aktionstag zur Förderung des Wanderns und der Wertschätzung der Natur.","true","{""day"": 14, ""month"": 5}","DE","2026-01-14 22:13:21.505836+01"
"Tag der Buttermilch-Biscuits","Kulinarischer Ehrentag für Backwaren, die mit Buttermilch hergestellt werden.","true","{""day"": 14, ""month"": 5}","INT","2026-01-14 22:13:21.505836+01"
"Tag der unterirdischen Bauwerke","Ein Tag zur Anerkennung von Architektur und Leben unter der Erdoberfläche.","true","{""day"": 14, ""month"": 5}","US/INT","2026-01-14 22:13:21.505836+01"
"Eisheilige: Kalte Sophie","Gedenktag der Heiligen Sophia und traditionelles Ende der Eisheiligen; Ende der Nachtfrostgefahr.","true","{""day"": 15, ""month"": 5}","DE/AT/CH","2026-01-14 22:13:21.505836+01"
"Internationaler Tag der Familie","UN-Aktionstag zur Bedeutung der Familie und zur Förderung familienpolitischer Themen weltweit.","true","{""day"": 15, ""month"": 5}","INT","2026-01-14 22:13:21.505836+01"
"Tag der Schokoladenstückchen","Ein kulinarischer Ehrentag für Schokostreusel und Chocolate Chips in Backwaren.","true","{""day"": 15, ""month"": 5}","US/INT","2026-01-14 22:13:21.505836+01"
"Tag der Kriegsdienstverweigerung","Gedenktag für Menschen, die den Militärdienst aus Gewissensgründen ablehnen.","true","{""day"": 15, ""month"": 5}","INT","2026-01-14 22:13:21.505836+01"
"Tag der Nylonstrümpfe","Erinnert an den Verkaufsstart der ersten Nylonstrümpfe in den USA im Jahr 1940.","true","{""day"": 15, ""month"": 5}","INT","2026-01-14 22:13:21.505836+01"
"Internationaler Tag des Lichts","UNESCO-Gedenktag zur Bedeutung des Lichts für Wissenschaft, Kultur und technologische Entwicklung.","true","{""day"": 16, ""month"": 5}","INT","2026-01-14 22:13:21.505836+01"
"Tag des friedlichen Zusammenlebens","UN-Tag zur Förderung von Frieden, Toleranz und Solidarität innerhalb der Weltgemeinschaft.","true","{""day"": 16, ""month"": 5}","INT","2026-01-14 22:13:21.505836+01"
"Tag des Barbecues","Kulinarischer Ehrentag für die Kunst des Grillens und das gesellige Essen im Freien.","true","{""day"": 16, ""month"": 5}","INT","2026-01-14 22:13:21.505836+01"
"Tag des Mimosa-Cocktails","Ehrentag für den klassischen Brunch-Cocktail aus Champagner und Zitrussaft.","true","{""day"": 16, ""month"": 5}","US/INT","2026-01-14 22:13:21.505836+01"
"Tag der Zeichnung","Ein Tag, um die Kreativität zu fördern und die Freude am Zeichnen und Skizzieren zu teilen.","true","{""day"": 16, ""month"": 5}","INT","2026-01-14 22:13:21.505836+01"
"Umarme-einen-Baum-Tag","Ein ökologisch motivierter Tag zur Wertschätzung und Bewahrung unserer Wälder und Bäume.","true","{""day"": 16, ""month"": 5}","INT","2026-01-14 22:13:21.505836+01"
"IDAHOBIT","Internationaler Tag gegen Homo-, Bi-, Inter- und Transfeindlichkeit zur Förderung der Gleichberechtigung.","true","{""day"": 17, ""month"": 5}","INT","2026-01-14 22:13:21.505836+01"
"Welttag der Telekommunikation","UN-Tag zur Bedeutung der Informations- und Kommunikationstechnologien für Gesellschaft und Wirtschaft.","true","{""day"": 17, ""month"": 5}","INT","2026-01-14 22:13:21.505836+01"
"Welthypertonietag","Aktionstag zur Aufklärung über Bluthochdruck sowie dessen Prävention und Behandlung.","true","{""day"": 17, ""month"": 5}","INT","2026-01-14 22:13:21.505836+01"
"Nationalfeiertag (Norwegen)","Gedenktag an die Unterzeichnung der norwegischen Verfassung in Eidsvoll im Jahr 1814.","true","{""day"": 17, ""month"": 5}","NO","2026-01-14 22:13:21.505836+01"
"Tag der Walnuss","Ein kulinarischer Gedenktag zur Wertschätzung der Walnuss als gesundes Lebensmittel.","true","{""day"": 17, ""month"": 5}","INT","2026-01-14 22:13:21.505836+01"
"Tag der Sammler (Pack-rat Day)","Ein humorvoller Tag für alle, die Schwierigkeiten haben, Dinge wegzuwerfen.","true","{""day"": 17, ""month"": 5}","INT","2026-01-14 22:13:21.505836+01"
"Internationaler Museumstag","Weltweiter Aktionstag zur Förderung der Museen als Orte des kulturellen Austauschs und der Bildung.","true","{""day"": 18, ""month"": 5}","INT","2026-01-14 22:13:21.505836+01"
"Welttag des HIV-Impfstoffs","Aktionstag zur Unterstützung der Forschung nach einem wirksamen Impfstoff gegen HIV.","true","{""day"": 18, ""month"": 5}","INT","2026-01-14 22:13:21.505836+01"
"Tag der Marshmallow-Creme","Kulinarischer Ehrentag für die süße Marshmallow-Fluff-Spezialität.","true","{""day"": 18, ""month"": 5}","US/INT","2026-01-14 22:13:21.505836+01"
"Besuch-deine-Verwandten-Tag","Ein Tag zur Pflege familiärer Bindungen und zum persönlichen Austausch mit Verwandten.","true","{""day"": 18, ""month"": 5}","INT","2026-01-14 22:13:21.505836+01"
"Schick-deinem-Freund-eine-Karte-Tag","Ein nostalgischer Tag, um Freunden eine Freude per Postkarte oder Brief zu bereiten.","true","{""day"": 18, ""month"": 5}","INT","2026-01-14 22:13:21.505836+01"
"Welttag der chronisch entzündlichen Darmerkrankungen","Internationaler Aktionstag (World IBD Day) zur Aufklärung über Morbus Crohn und Colitis ulcerosa.","true","{""day"": 19, ""month"": 5}","INT","2026-01-14 22:13:21.505836+01"
"Welt-Hausärzte-Tag","Gedenktag zur Anerkennung der hausärztlichen Versorgung und ihrer Bedeutung für die Gesellschaft.","true","{""day"": 19, ""month"": 5}","INT","2026-01-14 22:13:21.505836+01"
"Tag der Jugend und des Sports","Nationaler Feiertag in der Türkei zum Gedenken an den Beginn des Unabhängigkeitskrieges 1919.","true","{""day"": 19, ""month"": 5}","TR","2026-01-14 22:13:21.505836+01"
"Tag des Teufelskuchens","Ein kulinarischer Ehrentag für den reichhaltigen, dunklen Schokoladenkuchen (Devil's Food Cake).","true","{""day"": 19, ""month"": 5}","US/INT","2026-01-14 22:13:21.505836+01"
"May Ray Day","Ein Tag, um die warmen Sonnenstrahlen des Mais im Freien zu genießen und neue Kraft zu tanken.","true","{""day"": 19, ""month"": 5}","INT","2026-01-14 22:13:21.505836+01"
"Weltbienentag","UN-Aktionstag zur Sensibilisierung für die wichtige Rolle der Bienen als Bestäuber und deren Schutz.","true","{""day"": 20, ""month"": 5}","INT","2026-01-14 22:13:21.505836+01"
"Welt-Metrologie-Tag","Gedenktag zur Unterzeichnung der Meterkonvention 1875; Feier der Wissenschaft des Messens.","true","{""day"": 20, ""month"": 5}","INT","2026-01-14 22:13:21.505836+01"
"Welttag der klinischen Studien","Aktionstag zur Bedeutung der klinischen Forschung für den medizinischen Fortschritt.","true","{""day"": 20, ""month"": 5}","INT","2026-01-14 22:13:21.505836+01"
"Tag der Quiche Lorraine","Kulinarischer Ehrentag für den traditionellen herzhaften Speckkuchen aus Frankreich.","true","{""day"": 20, ""month"": 5}","INT","2026-01-14 22:13:21.505836+01"
"Erdbeer-Pflück-Tag","Ein Tag zur Feier der Erdbeerernte, der dazu einlädt, frische Beeren direkt vom Feld zu genießen.","true","{""day"": 20, ""month"": 5}","INT","2026-01-14 22:13:21.505836+01"
"Nationalfeiertag (Kamerun)","Gedenktag zur Gründung der Vereinigten Republik Kamerun im Jahr 1972.","true","{""day"": 20, ""month"": 5}","CM","2026-01-14 22:13:21.505836+01"
"Welttag der kulturellen Vielfalt für Dialog und Entwicklung","Ein von der UNESCO ausgerufener Tag zur Förderung der kulturellen Vielfalt und des friedlichen Zusammenlebens.","true","{""day"": 21, ""month"": 5}","INT","2026-01-15 08:21:14.267425+01"
"Internationaler Teetag","Ein UN-Gedenktag, der die Bedeutung der Teeproduktion für die ländliche Entwicklung und nachhaltige Landwirtschaft hervorhebt.","true","{""day"": 21, ""month"": 5}","INT","2026-01-15 08:21:14.267425+01"
"Weltmeditationstag","Ein Tag, der Menschen weltweit dazu aufruft, innezuhalten und die mentalen Vorteile der Meditation zu nutzen.","true","{""day"": 21, ""month"": 5}","INT","2026-01-15 08:21:14.267425+01"
"Sprich-wie-Yoda-Tag","Ein Fan-Feiertag zu Ehren des Star-Wars-Meisters, an dem man in seiner charakteristischen Wortstellung sprechen soll.","true","{""day"": 21, ""month"": 5}","INT","2026-01-15 08:21:14.267425+01"
"Welttag des Bewusstseins für Barrierefreiheit","Findet jährlich am dritten Donnerstag im Mai statt, um den digitalen Zugang für Menschen mit Behinderungen zu fördern.","false","{""month"": 5, ""occurrence"": [3], ""day_of_week"": ""Thursday""}","INT","2026-01-15 08:21:14.267425+01"
"Internationaler Tag der biologischen Vielfalt","Von den Vereinten Nationen ausgerufen, um das Bewusstsein für den Erhalt der weltweiten Artenvielfalt zu stärken.","true","{""day"": 22, ""month"": 5}","INT","2026-01-15 08:23:05.997771+01"
"Bitcoin Pizza Day","Erinnert an den 22. Mai 2010, als erstmals zwei Pizzen mit der Kryptowährung Bitcoin bezahlt wurden.","true","{""day"": 22, ""month"": 5}","INT","2026-01-15 08:23:05.997771+01"
"Gedenktag des Heiligen Rita von Cascia","Die Schutzpatronin in aussichtslosen Nöten, besonders verehrt in katholischen Regionen.","true","{""day"": 22, ""month"": 5}","DE","2026-01-15 08:23:05.997771+01"
"Sherlock Holmes Day","Ehrentag zu Ehren von Sir Arthur Conan Doyle, dem Schöpfer des berühmten Detektivs.","true","{""day"": 22, ""month"": 5}","INT","2026-01-15 08:23:05.997771+01"
"Tag des Schokoladen-Puddings","Ein kulinarischer Feiertag aus den USA (National Chocolate Pudding Day), der auch international Fans hat.","true","{""day"": 22, ""month"": 5}","INT","2026-01-15 08:23:05.997771+01"
"Kauf-dir-ein-Musikinstrument-Tag","Ein Aktionstag, der dazu motiviert, ein neues Instrument zu erlernen oder die lokale Musikszene zu unterstützen.","true","{""day"": 22, ""month"": 5}","INT","2026-01-15 08:23:05.997771+01"
"Harvey Milk Day","Ein Gedenktag in Kalifornien zu Ehren des Bürgerrechtlers der LGBTQ-Bewegung.","true","{""day"": 22, ""month"": 5}","US","2026-01-15 08:23:05.997771+01"
"Tag des Grundgesetzes","Gedenktag an die Verkündung des Grundgesetzes für die Bundesrepublik Deutschland im Jahr 1949.","true","{""day"": 23, ""month"": 5}","DE","2026-01-15 08:26:34.145052+01"
"Weltschildkrötentag","Ein von American Tortoise Rescue ins Leben gerufener Tag, um den Schutz von Schildkröten und deren Lebensräumen zu fördern.","true","{""day"": 23, ""month"": 5}","INT","2026-01-15 08:26:34.145052+01"
"Internationaler Tag zur Beendigung von Geburtsfisteln","Ein UN-Aktionstag zur Sensibilisierung für diese schwere Geburtsverletzung und zur Verbesserung der medizinischen Versorgung.","true","{""day"": 23, ""month"": 5}","INT","2026-01-15 08:26:34.145052+01"
"Glück-ist-ansteckend-Tag","Ein kurioser Feiertag (Lucky Is Penny Day / Happiness is Happens), der dazu anregt, positive Energie zu teilen.","true","{""day"": 23, ""month"": 5}","INT","2026-01-15 08:26:34.145052+01"
"Welt-MS-Tag","Internationaler Aktionstag, der auf Multiple Sklerose aufmerksam macht und Solidarität mit Betroffenen zeigt.","true","{""day"": 23, ""month"": 5}","INT","2026-01-15 08:26:34.145052+01"
"Tag der Verfassung (Südkorea)","Gedenktag zur Verabschiedung der Verfassung der Republik Korea.","true","{""day"": 23, ""month"": 5}","KR","2026-01-15 08:26:34.145052+01"
"Taffy-Tag","Ein kulinarischer Feiertag aus den USA, der der zähen Süßigkeit (Taffy) gewidmet ist.","true","{""day"": 23, ""month"": 5}","US","2026-01-15 08:26:34.145052+01"
"Europäischer Tag der Parke","Ein Aktionstag der Organisation EUROPARC, um die Bedeutung von Nationalparks und Schutzgebieten zu feiern.","true","{""day"": 24, ""month"": 5}","EU","2026-01-15 08:26:34.145052+01"
"Welttag der Fischwanderung","Ein globaler Tag zur Sensibilisierung für offene Flusssysteme und die Bedeutung wandernder Fischarten.","true","{""day"": 24, ""month"": 5}","INT","2026-01-15 08:26:34.145052+01"
"Tag der bulgarischen Aufklärung, Kultur und des slawischen Schrifttums","Ein staatlicher Feiertag zu Ehren der Brüder Kyrill und Method, den Erfindern des kyrillischen Alphabets.","true","{""day"": 24, ""month"": 5}","BG","2026-01-15 08:26:34.145052+01"
"Brother’s Day – Tag der Brüder","Ein inoffizieller Feiertag, der die besondere Bindung zwischen Brüdern würdigt.","true","{""day"": 24, ""month"": 5}","INT","2026-01-15 08:26:34.145052+01"
"Tiara-Tag","Ein kurioser Feiertag, der dazu einlädt, sich wie eine Prinzessin oder ein König zu fühlen.","true","{""day"": 24, ""month"": 5}","INT","2026-01-15 08:26:34.145052+01"
"Nationaler Escargot-Tag","Ein kulinarischer Feiertag aus den USA zu Ehren der Schnecke als Delikatesse.","true","{""day"": 24, ""month"": 5}","US","2026-01-15 08:26:34.145052+01"
"Tag der Unabhängigkeit (Eritrea)","Gedenktag an die Unabhängigkeit von Äthiopien im Jahr 1993.","true","{""day"": 24, ""month"": 5}","ER","2026-01-15 08:26:34.145052+01"
"Towel Day (Handtuchtag)","Gedenktag für Douglas Adams, an dem Fans als Anspielung auf sein Werk ein Handtuch mitführen.","true","{""day"": 25, ""month"": 5}","INT","2026-01-15 08:26:34.145052+01"
"Afrikatag","Gedenktag zur Gründung der Organisation für Afrikanische Einheit (OAU) im Jahr 1963.","true","{""day"": 25, ""month"": 5}","INT","2026-01-15 08:26:34.145052+01"
"Internationaler Tag der vermissten Kinder","Ein Tag zur Sensibilisierung für das Schicksal vermisster Kinder und zur Unterstützung der betroffenen Familien.","true","{""day"": 25, ""month"": 5}","INT","2026-01-15 08:26:34.145052+01"
"Tag des Weines","National Wine Day (USA) – Ein kulinarischer Gedenktag zur Feier der Weinkultur.","true","{""day"": 25, ""month"": 5}","US","2026-01-15 08:26:34.145052+01"
"Geek Pride Day (Stolz-ein-Nerds-zu-sein-Tag)","Ein Aktionstag zur Feier der Nerd-Kultur, passend zum Jahrestag der Premiere von Star Wars (1977).","true","{""day"": 25, ""month"": 5}","INT","2026-01-15 08:26:34.145052+01"
"Jahrestag der DSGVO","Erinnert an das Inkrafttreten der EU-Datenschutz-Grundverordnung am 25. Mai 2018.","true","{""day"": 25, ""month"": 5}","EU","2026-01-15 08:26:34.145052+01"
"Tag der Unabhängigkeit (Jordanien)","Nationalfeiertag zur Erinnerung an die Unabhängigkeit Jordaniens vom britischen Protektorat 1946.","true","{""day"": 25, ""month"": 5}","JO","2026-01-15 08:26:34.145052+01"
"National Sorry Day","Ein australischer Gedenktag zur Wiedergutmachung an den Aborigines, insbesondere der „Gestohlenen Generationen“.","true","{""day"": 26, ""month"": 5}","AU","2026-01-15 08:26:34.145052+01"
"Welt-Lindy-Hop-Tag","Ein Tag zu Ehren des Swing-Tanzes und des Geburtstags von Frankie Manning, einem der Pioniere dieses Tanzstils.","true","{""day"": 26, ""month"": 5}","INT","2026-01-15 08:26:34.145052+01"
"Tag des Blaubeer-Käsekuchens","National Blueberry Cheesecake Day – ein kulinarischer Aktionstag für Fans der fruchtigen Kuchenvariante.","true","{""day"": 26, ""month"": 5}","US","2026-01-15 08:26:34.145052+01"
"Dracula-Tag","Erinnert an die Erstveröffentlichung von Bram Stokers berühmtem Roman „Dracula“ am 26. Mai 1897.","true","{""day"": 26, ""month"": 5}","INT","2026-01-15 08:26:34.145052+01"
"Tag des Papierfliegers","National Paper Airplane Day – ein spielerischer Tag, der dazu einlädt, die einfachste Form der Luftfahrt zu feiern.","true","{""day"": 26, ""month"": 5}","INT","2026-01-15 08:26:34.145052+01"
